,matmu,mat5,mat25,mat75,mat95,species_full,age
0,2.6005961472568248e-05,6.311138024866843e-19,2.716625140759126e-10,0.567401807097528,0.9999999781038804,Galeocerdo cuvier,0
1,4.114317693779906e-05,3.1971940803761595e-18,6.855845154697947e-10,0.5646390096004857,0.9999999512488554,Galeocerdo cuvier,1
2,6.613102653583783e-05,1.502169472852917e-17,1.7501575058800336e-09,0.5618496306940626,0.9999998953094034,Galeocerdo cuvier,2
3,0.00010242601768528547,7.173371224901565e-17,4.033462519172544e-09,0.5590563427553689,0.9999997802031955,Galeocerdo cuvier,3
4,0.00015415166976234289,3.4942461145373336e-16,1.0202622047028438e-08,0.5562593176687969,0.9999995406554044,Galeocerdo cuvier,4
5,0.0002401898872708401,1.8272399642925062e-15,2.5193333113188394e-08,0.5534587282592756,0.9999988662409862,Galeocerdo cuvier,5
6,0.0003832086011885536,8.537654273014373e-15,6.948132539544683e-08,0.5506547482504239,0.9999974396887132,Galeocerdo cuvier,6
7,0.0006360713959014841,4.9419277358881436e-14,1.756229828152771e-07,0.5478475522222261,0.999993846894079,Galeocerdo cuvier,7
8,0.0010244410712945946,2.7221091917607913e-13,4.23115601644181e-07,0.5450373155682489,0.9999852805718025,Galeocerdo cuvier,8
9,0.0016135402894944962,1.2473385436290878e-12,1.0676410743309894e-06,0.5422242144524219,0.9999690467350809,Galeocerdo cuvier,9
10,0.0025229892260382114,5.7437054494954135e-12,2.41238977269215e-06,0.5394084257654086,0.9999413012751581,Galeocerdo cuvier,10
11,0.004028894494692779,2.8087908662591895e-11,5.505103896984633e-06,0.5365901270805823,0.9998723329294572,Galeocerdo cuvier,11
12,0.006463769258081226,1.088856373801381e-10,1.3782404459952886e-05,0.5337694966096376,0.9997661552446994,Galeocerdo cuvier,12
13,0.010717515536085676,5.149016483166606e-10,3.460639799111252e-05,0.530946713157856,0.999622861062582,Galeocerdo cuvier,13
14,0.01643795459554015,2.140352230233991e-09,8.472285048408059e-05,0.5353801118311992,0.9992732282769499,Galeocerdo cuvier,14
15,0.026300257249829494,9.044467111900272e-09,0.000202952242415661,0.5325669202490229,0.9986823784645487,Galeocerdo cuvier,15
16,0.042451832114424395,3.7304167344555227e-08,0.0005276973262798117,0.5283696122499063,0.9974238787157076,Galeocerdo cuvier,16
17,0.06599841077206528,1.635930556317373e-07,0.0013436855614336876,0.5233019116126508,0.9957045186653339,Galeocerdo cuvier,17
18,0.09899506376091051,5.952405359748871e-07,0.0033291842447914534,0.5308248711976382,0.9916902364963575,Galeocerdo cuvier,18
19,0.1503589858998715,2.231421924232495e-06,0.00776240538427093,0.5395838859310929,0.9852009352897906,Galeocerdo cuvier,19
20,0.22055309417965135,7.4971197657377955e-06,0.018843851090610337,0.5544571995236917,0.9749870263285125,Galeocerdo cuvier,20
21,0.2968758988555385,3.206667524695359e-05,0.03997796261056594,0.5689010888566932,0.9601891543535741,Galeocerdo cuvier,21
22,0.37752073453891954,0.00013887520853742168,0.0741421869027919,0.6116672608114649,0.9590780555989222,Galeocerdo cuvier,22
23,0.4426484103576822,0.0005991595644499133,0.12129677058147009,0.6468278089300189,0.9668103046798928,Galeocerdo cuvier,23
24,0.48019378409286984,0.0018254295203363026,0.18491909687007002,0.6981819114706156,0.9852682454543908,Galeocerdo cuvier,24
25,0.5046666221875908,0.005911001379996259,0.24844208260296002,0.7549392807079206,0.9953095810070319,Galeocerdo cuvier,25
26,0.5351330653622965,0.011067569318908963,0.304066123763014,0.8173709517295048,0.998279708432979,Galeocerdo cuvier,26
27,0.585117156333646,0.014131548054715433,0.35230870586958213,0.8924866297998921,0.999481533805794,Galeocerdo cuvier,27
28,0.6578527503243088,0.01669831081584611,0.3844665498786823,0.9413592136671867,0.9998436755432661,Galeocerdo cuvier,28
29,0.7328761907537602,0.014013252333339608,0.4012871859661641,0.9734927846547735,0.9999621794575532,Galeocerdo cuvier,29
30,0.8096935146621512,0.010246001564525346,0.42425711676726185,0.9884246641910461,0.9999909913575835,Galeocerdo cuvier,30
31,0.8701738981822723,0.006052354467638281,0.43696160566407527,0.9955842717711316,0.9999975825649908,Galeocerdo cuvier,31
32,0.9115891418653558,0.003484601634868438,0.4464637982589692,0.9982774539467535,0.999999488825536,Galeocerdo cuvier,32
33,0.9445724599087209,0.0017636486277072397,0.4505361184574536,0.9992741934559106,0.9999998922749175,Galeocerdo cuvier,33
34,0.9628368080151156,0.0008270764950897477,0.46167108643053417,0.999706714769084,0.9999999775666208,Galeocerdo cuvier,34
35,0.9749711628639303,0.00039138764389531016,0.47157985903073374,0.9998854797590884,0.9999999947060545,Galeocerdo cuvier,35
36,0.9843369788598083,0.00018732917689234425,0.4750060745622849,0.9999600493893799,0.9999999989091395,Galeocerdo cuvier,36
37,0.9907993097804579,8.467245214091271e-05,0.4737518948945193,0.9999852459247748,0.999999999784912,Galeocerdo cuvier,37
38,0.9941153214545679,4.2673975335316366e-05,0.4729851318761565,0.999993449863217,0.9999999999558238,Galeocerdo cuvier,38
39,0.9963802418670751,1.815515560759962e-05,0.47024487730814424,0.9999976325622745,0.9999999999919404,Galeocerdo cuvier,39
40,0.9979224532080745,1.0467376318153464e-05,0.4675064277272062,0.9999991062341171,0.9999999999984595,Galeocerdo cuvier,40
41,0.9986950294277377,4.921742901773898e-06,0.46476995323612047,0.9999996587760853,0.9999999999996876,Galeocerdo cuvier,41
42,0.9992229880123664,2.3990454740644777e-06,0.4620741731737151,0.9999998517831356,0.9999999999999434,Galeocerdo cuvier,42
43,0.99950435402775,1.195489828677936e-06,0.4597116297293026,0.9999999485193138,0.9999999999999893,Galeocerdo cuvier,43
44,0.9996827258047514,6.203926351212421e-07,0.45735093347160094,0.9999999800639504,0.999999999999998,Galeocerdo cuvier,44
45,0.9998060578649688,2.972244294591978e-07,0.45478086158681436,0.999999991936853,0.9999999999999996,Galeocerdo cuvier,45
46,0.9998717531971886,1.3804002190399976e-07,0.451639824963059,0.9999999973206855,1.0,Galeocerdo cuvier,46
47,0.9999168120066599,7.135389584216993e-08,0.44850263878702273,0.9999999989021463,1.0,Galeocerdo cuvier,47
48,0.9999474230268421,2.9269751255076332e-08,0.4453695488536822,0.9999999995475138,1.0,Galeocerdo cuvier,48
49,0.9999661617261277,1.4144142232618597e-08,0.4422407996526483,0.9999999998137632,1.0,Galeocerdo cuvier,49
0,3.446508074199792e-05,2.546046672380349e-12,4.0792691535707983e-08,0.028683250526131215,0.9955691213795264,Carcharhinus obscurus,0
1,5.962092771848591e-05,8.082739625427483e-12,9.443391474694242e-08,0.03393472934203404,0.9941156236933444,Carcharhinus obscurus,1
2,0.00010505665334757734,2.8872094554372718e-11,2.2924397762266264e-07,0.041817308430054545,0.9921727174194191,Carcharhinus obscurus,2
3,0.0001789969217562566,1.0475966943569178e-10,5.756190548960769e-07,0.050654758056389824,0.9895745239622453,Carcharhinus obscurus,3
4,0.0003138041410272519,3.780446133232518e-10,1.2874656468050225e-06,0.059761484986731936,0.9861121167472593,Carcharhinus obscurus,4
5,0.0005384928347923708,1.371312139268406e-09,2.9860048091041985e-06,0.07157780704124159,0.9823412153136483,Carcharhinus obscurus,5
6,0.0009118357313835587,5.0880646442749255e-09,7.129671545240317e-06,0.0843358189935881,0.9771102255072891,Carcharhinus obscurus,6
7,0.001589290152518927,1.7282061631441868e-08,1.8515483981705768e-05,0.10182276102175929,0.9706648711217029,Carcharhinus obscurus,7
8,0.0026751112355022618,6.074540900592989e-08,4.456878278291685e-05,0.11818544928147108,0.9620588780064034,Carcharhinus obscurus,8
9,0.004500789380029757,2.175976667924072e-07,0.00011096259196829495,0.13922032086063338,0.9527925346276047,Carcharhinus obscurus,9
10,0.007607720526261482,9.100837766828757e-07,0.00025307860001600775,0.16469859242195958,0.9365284796048676,Carcharhinus obscurus,10
11,0.012706040045926934,3.0843043260177225e-06,0.0006191178854514425,0.19320692381490315,0.9115842270649175,Carcharhinus obscurus,11
12,0.021957302516341343,1.23783247085833e-05,0.0014089316046092407,0.22858599201732616,0.8901164956824195,Carcharhinus obscurus,12
13,0.038208338935716554,4.0438919676909296e-05,0.0033069787672430936,0.2680550697792318,0.8546606587564147,Carcharhinus obscurus,13
14,0.06523337522984161,0.00013310186581687452,0.007602719356433894,0.3172389173738121,0.8228152415279137,Carcharhinus obscurus,14
15,0.10946135949506682,0.0004135103035713109,0.017634693558498594,0.3711956001235194,0.785310094332331,Carcharhinus obscurus,15
16,0.17635589341795915,0.001291208829675302,0.03787961347725541,0.4289911130881959,0.7495041859617936,Carcharhinus obscurus,16
17,0.2679089233738409,0.003836119305753561,0.08069869473690917,0.4847037351650256,0.7527854422660868,Carcharhinus obscurus,17
