,matmu,mat5,mat25,mat75,mat95,species_full,age
41,0.9423733317483365,0.7486069434271788,0.8899437174833307,0.9701437116703804,0.9880325577687749,Galeocerdo cuvier,41
42,0.9653531411889077,0.7833426924564456,0.9230012863282546,0.9841384797491828,0.9948470916133402,Galeocerdo cuvier,42
43,0.979225654142772,0.8144359852205109,0.9466007981671944,0.9916101217990273,0.997790690246032,Galeocerdo cuvier,43
44,0.9875875456887131,0.8423635753998968,0.9636229560114453,0.9955887098213899,0.999032873627197,Galeocerdo cuvier,44
45,0.9925864282419197,0.8670743067176817,0.9750300355041525,0.9976622028204865,0.9995845556984443,Galeocerdo cuvier,45
46,0.995564512799203,0.887576097688505,0.9829224126762158,0.9987608964738631,0.9998316039831916,Galeocerdo cuvier,46
47,0.997370631411787,0.9058274068736686,0.988306404830842,0.9993465446672998,0.9999285569946105,Galeocerdo cuvier,47
48,0.9984261851104258,0.9213588781525909,0.9920375801497244,0.9996531679254412,0.9999700417417925,Galeocerdo cuvier,48
49,0.9990612565100623,0.9346952720556116,0.9945417470771272,0.9998175240937746,0.9999873160882151,Galeocerdo cuvier,49
0,0.01700235075796455,6.829578288040103e-05,0.002004712727980443,0.10483076218996235,0.6891979922685061,Carcharhinus obscurus,0
1,0.02025498373701417,0.0001043595446975492,0.0026266219476952365,0.11384250935810807,0.6815851215001196,Carcharhinus obscurus,1
2,0.024119144197294357,0.0001594638405493463,0.0034437649730532007,0.12352205343997699,0.6738740167983325,Carcharhinus obscurus,2
3,0.028686231286020422,0.00024365742633700163,0.004509860694996511,0.13389795787295483,0.6660676620689585,Carcharhinus obscurus,3
4,0.0340338816798947,0.0003722869426971039,0.0058789501908903296,0.14525457196527464,0.6581692355157067,Carcharhinus obscurus,4
5,0.040370336236593585,0.000565340180440425,0.007647427991653323,0.15720226305582144,0.6501821068068772,Carcharhinus obscurus,5
6,0.04792694224273604,0.0008619507250749309,0.009954899392378659,0.16980590650444405,0.6421098334613575,Carcharhinus obscurus,6
7,0.05681065974069295,0.0013081666359646706,0.013004342831154392,0.18320040504523488,0.633956156446928,Carcharhinus obscurus,7
8,0.0672032980439641,0.001976174919553555,0.017103346308531935,0.19740026228633406,0.6257249949890378,Carcharhinus obscurus,8
9,0.07934547258642227,0.0029986597412190274,0.022460673152376192,0.2124145326498105,0.617420440593622,Carcharhinus obscurus,9
10,0.09308733121786615,0.004591643373712256,0.029293900435359076,0.22890169435124014,0.6090467502930831,Carcharhinus obscurus,10
11,0.10907008052161897,0.006869486438753024,0.03801861958853288,0.24550069466703672,0.6006083391302554,Carcharhinus obscurus,11
12,0.12718905891058363,0.010480397968379334,0.04943614607934113,0.26263893073052064,0.5921097719009046,Carcharhinus obscurus,12
13,0.14808396371605942,0.015923653532671073,0.06392971625819452,0.28139520707680227,0.5835557541810625,Carcharhinus obscurus,13
14,0.17164391369562945,0.023989201082149365,0.08229211971224552,0.30099025964725457,0.5749511226711624,Carcharhinus obscurus,14
15,0.19801807852835995,0.03599641381194399,0.10510406293349132,0.32132740977359553,0.5663008348944853,Carcharhinus obscurus,15
16,0.22730679338239182,0.05372787091342135,0.1328667530006672,0.3422088538545294,0.5576099582927566,Carcharhinus obscurus,16
17,0.26032581349708583,0.07880702542295108,0.16805345285514978,0.365304915115094,0.5494112913754092,Carcharhinus obscurus,17
18,0.295541857934705,0.1134992327718455,0.2092533776276125,0.38749034421523443,0.5415078132618675,Carcharhinus obscurus,18
19,0.3337315211464198,0.16140050716440912,0.2573664458717214,0.41030195237445827,0.532961300869619,Carcharhinus obscurus,19
20,0.373283740571539,0.2233351819832604,0.31368123078107624,0.4334697892026233,0.5240711879550984,Carcharhinus obscurus,20
21,0.416470641793791,0.30169085519622346,0.37359828230302167,0.4574421817937523,0.5155732879860353,Carcharhinus obscurus,21
22,0.46212027103330056,0.3912993825177146,0.43722859948278225,0.4825776468379378,0.5066059938228855,Carcharhinus obscurus,22
23,0.5012996153400622,0.47775868652654585,0.4956083671719711,0.5097508819837224,0.5298380414897687,Carcharhinus obscurus,23
24,0.5445557782475465,0.4903677493263679,0.5234959629356546,0.5701539370073799,0.6158582977653002,Carcharhinus obscurus,24
25,0.5901939063576032,0.4828697747114301,0.5477263178368765,0.635401763661301,0.702199660523292,Carcharhinus obscurus,25
26,0.6328398247243491,0.47486556543127745,0.5719585702357591,0.6946910414352641,0.7774336853862855,Carcharhinus obscurus,26
27,0.6746188367734463,0.4671339243299609,0.5943249333521969,0.7488486460066995,0.8376839151918946,Carcharhinus obscurus,27
28,0.711915643825583,0.45941807351025604,0.6177294344881842,0.7957898096379489,0.8851958282716654,Carcharhinus obscurus,28
29,0.7467073856998258,0.45172167713148736,0.6399248885520927,0.8362868883283041,0.9215873960389863,Carcharhinus obscurus,29
30,0.77810902048647,0.444048362021518,0.6614008472845574,0.8707618603687804,0.9460590613039667,Carcharhinus obscurus,30
31,0.8073582485290178,0.43630388614935994,0.6809292244553647,0.8981339591979026,0.9636782586429181,Carcharhinus obscurus,31
32,0.8340676084752623,0.4279242122328654,0.7009335162695697,0.9205139806594718,0.975652694243105,Carcharhinus obscurus,32
33,0.8573084081052231,0.41958569680654373,0.7201616549168903,0.9382507071608986,0.9836632895371992,Carcharhinus obscurus,33
34,0.877318354035489,0.4112928617928855,0.739050126158201,0.9521316410696955,0.9891077290191802,Carcharhinus obscurus,34
35,0.8947196850265777,0.403050126724784,0.7567679116017734,0.9632633910714163,0.9927510990346715,Carcharhinus obscurus,35
36,0.9103053723812425,0.39486179982530867,0.773463400727628,0.9716600961759001,0.9951835963491314,Carcharhinus obscurus,36
37,0.9239143007084127,0.3867320696033166,0.7896491305359271,0.9781477011820328,0.9968020758189213,Carcharhinus obscurus,37
38,0.9356587470381805,0.3786649969963648,0.8050895549692221,0.9831834598531097,0.9978773134992343,Carcharhinus obscurus,38
39,0.9456752675912861,0.3706645080881999,0.8196554298475478,0.9871086798330153,0.9985917366160675,Carcharhinus obscurus,39
40,0.9541140623533066,0.3627343874237899,0.833306347027894,0.9901391536695772,0.99906602535859,Carcharhinus obscurus,40
41,0.9613545055077309,0.3548782719404813,0.8457963565256139,0.9924522598885903,0.9993806774866485,Carcharhinus obscurus,41
42,0.9674913899990886,0.3470996455294553,0.8576298765237907,0.9942288159305848,0.9995929454094432,Carcharhinus obscurus,42
43,0.9726790615253558,0.33940183423726555,0.8687440086219458,0.9955838632294651,0.9997326232488448,Carcharhinus obscurus,43
44,0.9770406302106562,0.33178800211291504,0.8791126855473056,0.9966207843154606,0.999824380068437,Carcharhinus obscurus,44
45,0.9807522812655021,0.3242611477017074,0.8885811806977739,0.9974257553514366,0.9998846519421838,Carcharhinus obscurus,45
46,0.9838574634056771,0.3168241011830282,0.8973922004550628,0.9980390477121892,0.9999242403805576,Carcharhinus obscurus,46
47,0.9864756130058329,0.3094795221453116,0.9055804806080474,0.9985024222774338,0.9999498297735889,Carcharhinus obscurus,47
48,0.9886648310865154,0.3022298979877558,0.9131785399983989,0.9988545013546575,0.9999669683613931,Carcharhinus obscurus,48
49,0.9904952905351565,0.29507754293489113,0.9202464634684278,0.9991238363397347,0.9999782906265603,Carcharhinus obscurus,49
0,0.02476951667051208,0.0002482433652585967,0.003991928934204332,0.13002097735572443,0.6596678410078366,Carcharhinus albimarginatus,0
1,0.02905162836287071,0.0003595540446004026,0.005064489679844922,0.13993975837000366,0.6528901328056087,Carcharhinus albimarginatus,1
2,0.03396132075673923,0.0005202168798067027,0.0064832570018828846,0.15058950237442556,0.6460498716382264,Carcharhinus albimarginatus,2
3,0.0396670886509604,0.0007493664262056781,0.008258010945989021,0.1618819349396237,0.6391361208343506,Carcharhinus albimarginatus,3
4,0.04631534964610362,0.0010793463389912083,0.010520680155472863,0.17388974893443296,0.6321634959946949,Carcharhinus albimarginatus,4
5,0.054208344404327605,0.0015544076555414406,0.013416306443035922,0.18660980812456823,0.6251351613392678,Carcharhinus albimarginatus,5
6,0.06316777380789981,0.002238096445617899,0.017098884306235552,0.20013815207370486,0.6180536692362044,Carcharhinus albimarginatus,6
7,0.07346399646561755,0.0032215532381855336,0.021771977293235004,0.21415622942699314,0.6109216593403881,Carcharhinus albimarginatus,7
8,0.08553868748874568,0.004636071045842008,0.027609388256159915,0.2286667381933509,0.6037418552047511,Carcharhinus albimarginatus,8
9,0.0994578678081246,0.006746168355798355,0.035064018178401,0.24367144135858868,0.5965170606055655,Carcharhinus albimarginatus,9
10,0.11507152554324682,0.009808641623901567,0.04440141987928054,0.25952396808294415,0.5892501555900648,Carcharhinus albimarginatus,10
11,0.13275395735944107,0.014273489953460606,0.05617772621652137,0.2756000628355217,0.5819440922563334,Carcharhinus albimarginatus,11
12,0.15278951215528377,0.020578692562377578,0.07060284454810797,0.2924158492880567,0.5746018902769638,Carcharhinus albimarginatus,12
13,0.17542506212669645,0.029193853702237132,0.08866194003359845,0.31019451326599634,0.5672266321795145,Carcharhinus albimarginatus,13
14,0.20007749234085526,0.04171417276370135,0.11103961285092934,0.32808182620264176,0.5598214583982655,Carcharhinus albimarginatus,14
15,0.2274466849615015,0.05922222402302625,0.13745872427576142,0.34651729616631044,0.5523895621131781,Carcharhinus albimarginatus,15
16,0.2576894470510085,0.08374756658253035,0.16893251335702367,0.36561494291905394,0.5450837057524993,Carcharhinus albimarginatus,16
17,0.29052518613405987,0.11664950665715042,0.20665543380124884,0.38560505016213303,0.5378357019242589,Carcharhinus albimarginatus,17
18,0.32561663423467735,0.15894079071513184,0.24871149799945583,0.4053062385431168,0.5309498467555928,Carcharhinus albimarginatus,18
19,0.36256780038992864,0.21474997454931954,0.29727048368536435,0.4263997900470752,0.5239048336187279,Carcharhinus albimarginatus,19
20,0.40141511596272306,0.2815803440371832,0.3522870317333417,0.44825651417517065,0.5177682634115686,Carcharhinus albimarginatus,20
21,0.44315397055725336,0.35545421674801597,0.4082368567083703,0.47081680318512814,0.5105483855917063,Carcharhinus albimarginatus,21
22,0.48476977989147235,0.43191240458588925,0.46752164373051464,0.49657664553977793,0.5083650988251736,Carcharhinus albimarginatus,22
23,0.5178786201123684,0.49161641423633595,0.5043908866198014,0.5337916735675773,0.5657266592251076,Carcharhinus albimarginatus,23
24,0.5593482548815836,0.48829553786791347,0.5302288270698806,0.5934819356115872,0.6461581458573643,Carcharhinus albimarginatus,24
25,0.6003035999983037,0.4809046125773508,0.5533545423867254,0.649617628687821,0.7203711987778137,Carcharhinus albimarginatus,25
26,0.6389183113604429,0.47348769109437805,0.5749629361765205,0.7032607610692274,0.7881315759298404,Carcharhinus albimarginatus,26
27,0.6753160580192922,0.4657566452681625,0.5954617331967412,0.7524066555625017,0.842995674938211,Carcharhinus albimarginatus,27
28,0.710493235463052,0.4580517270649277,0.6159477860192599,0.7953684715711472,0.886024205901434,Carcharhinus albimarginatus,28
29,0.7433844376361327,0.4506487975703656,0.6366533730823036,0.832703161946608,0.9190049885359105,Carcharhinus albimarginatus,29
30,0.773700645635401,0.44382859904939004,0.6558941403399194,0.8641985195562019,0.9423039046259156,Carcharhinus albimarginatus,30
31,0.800799092544737,0.437209441729778,0.6752685677710624,0.8904742179314301,0.9592326814813248,Carcharhinus albimarginatus,31
32,0.8261115995012019,0.4306125815000973,0.6945120712621219,0.9123506290173737,0.9713976786675934,Carcharhinus albimarginatus,32
33,0.8484703243051512,0.4240402749920485,0.7129097787994528,0.9304113564646508,0.9798892679422431,Carcharhinus albimarginatus,33
34,0.8685808959014223,0.4174947443772205,0.7305532101231808,0.9445743765527317,0.9860774351718006,Carcharhinus albimarginatus,34
35,0.8860323433080273,0.4109781744686493,0.7473291931652266,0.9562133438932623,0.9904610552353663,Carcharhinus albimarginatus,35
36,0.9015377690545742,0.40402233406688737,0.7629463253170666,0.9656023688235214,0.9935102644100174,Carcharhinus albimarginatus,36
37,0.914807253699804,0.3969255332743611,0.7777186418475572,0.9727466960319296,0.9955312932143554,Carcharhinus albimarginatus,37
38,0.9264854368489779,0.3898718411453632,0.7921499333014481,0.9785243298087584,0.9968715820121217,Carcharhinus albimarginatus,38
39,0.9367884459754596,0.3828639186738738,0.8061800866974947,0.983112665730672,0.9978503065164286,Carcharhinus albimarginatus,39
40,0.9457909403850784,0.3759043527224415,0.8193595086964678,0.9867251966399566,0.9985139290655021,Carcharhinus albimarginatus,40
41,0.9535109141749225,0.36899565263858375,0.8313959268041063,0.9895559299436767,0.9989728770515485,Carcharhinus albimarginatus,41
42,0.9603071132821746,0.36214024712640974,0.8429681111328559,0.9917666052617861,0.9992890502495702,Carcharhinus albimarginatus,42
43,0.9661923532154731,0.3553404813795919,0.853714363557076,0.9935347508188004,0.999507944122995,Carcharhinus albimarginatus,43
44,0.9712009438983275,0.3485986144804149,0.8638014478750905,0.9949410349096957,0.9996594299661532,Carcharhinus albimarginatus,44
45,0.9754973413394759,0.3419168170682587,0.8734686581664359,0.9960267390224572,0.9997642515426581,Carcharhinus albimarginatus,45
46,0.9792215033777409,0.3352971692795028,0.8825538301135456,0.9968839294500473,0.9998368160574514,Carcharhinus albimarginatus,46
47,0.9823851572471796,0.32874165895951185,0.8911534089502222,0.9975563544602359,0.9998870473481538,Carcharhinus albimarginatus,47
48,0.9850398583644904,0.32225218014606094,0.899234793523835,0.9980844193983391,0.9999218176220804,Carcharhinus albimarginatus,48
49,0.9872995845173401,0.3158305318223149,0.9067788934511731,0.9984986787081713,0.9999459530435864,Carcharhinus albimarginatus,49
0,0.053229083689038476,0.0034161314969652096,0.0176702278707314,0.15549422204267888,0.4796625437828047,Carcharhinus falciformis,0
1,0.059967017641423176,0.004383562903317248,0.020933034576165473,0.16560784871524142,0.4805722764061047,Carcharhinus falciformis,1
2,0.06754303982204307,0.005631426526832062,0.02479487280599833,0.1762420043208893,0.48148213787130273,Carcharhinus falciformis,2
3,0.07599188279344682,0.007253851915133752,0.029377905096150514,0.18730927952245738,0.4823921221613123,Carcharhinus falciformis,3
4,0.0852767790864675,0.00926035723486633,0.03492073634981959,0.19893909231598733,0.48330222325579064,Carcharhinus falciformis,4
5,0.09562060832037414,0.01184895150782196,0.041533888027429286,0.21129312132347833,0.4842124351312979,Carcharhinus falciformis,5
6,0.10710978276250586,0.015150764123883649,0.04910639704995531,0.22408364197732195,0.48512275176145564,Carcharhinus falciformis,6
7,0.11989305514125803,0.019426827412269868,0.0581672249351955,0.2374109257188538,0.4860331671171065,Carcharhinus falciformis,7
8,0.13424246055128083,0.024772426020481533,0.068383765077607,0.2512741560405895,0.48694367516647397,Carcharhinus falciformis,8
9,0.14955244337949042,0.031660225451874864,0.08045478280138885,0.2656648928222368,0.4878542698753214,Carcharhinus falciformis,9
10,0.16602013877189212,0.04035830472648224,0.09485917051006702,0.28026978662953916,0.48876494520711244,Carcharhinus falciformis,10
11,0.1839843609253691,0.051372513907002,0.11147675548188796,0.29563823419965435,0.48967569512317083,Carcharhinus falciformis,11
12,0.20393545445050115,0.06484044538592926,0.13034162964590215,0.31129345764876015,0.4905752876823505,Carcharhinus falciformis,12
13,0.2251324249022661,0.08117968485941694,0.15181393312473754,0.32700386770510664,0.4914308313973105,Carcharhinus falciformis,13
14,0.2480732203907039,0.10219632354977883,0.1755812023422167,0.3438057186992671,0.492286425316244,Carcharhinus falciformis,14
15,0.27315032690062424,0.12731569707297663,0.20390411699219957,0.36072560046949076,0.49314206442647585,Carcharhinus falciformis,15
16,0.2992543877361621,0.15756143671989145,0.2344623097768428,0.3777052181655778,0.4939977437142712,Carcharhinus falciformis,16
17,0.32720577210187074,0.19266824668353136,0.2670809801741722,0.39561692805233223,0.4948952934996657,Carcharhinus falciformis,17
18,0.3549486796386353,0.2337247811184175,0.30217137732003546,0.4138052773414529,0.4958019989973886,Carcharhinus falciformis,18
19,0.3852101030521061,0.27896034791095514,0.3415524963896636,0.43244281855777267,0.4968414032283528,Carcharhinus falciformis,19
20,0.4161900495455375,0.33185759507678214,0.38247931850880146,0.4507648513359992,0.4976775058166888,Carcharhinus falciformis,20
21,0.4485360912840173,0.3878309210365964,0.42559516738102443,0.47051887107210166,0.4985560707069324,Carcharhinus falciformis,21
22,0.4808466881871718,0.442051281446403,0.4665362638985349,0.4924751583584416,0.5022103801282114,Carcharhinus falciformis,22
23,0.5060628071914964,0.48725055697189695,0.4995217056117942,0.5180997593969456,0.5388671449339281,Carcharhinus falciformis,23
24,0.5380452116382706,0.5011932821041505,0.5204853015234019,0.5583951231695947,0.5899034336378988,Carcharhinus falciformis,24
25,0.5694511413880775,0.5020943594383502,0.5400769058931578,0.6012848264177016,0.6452808824760838,Carcharhinus falciformis,25
26,0.6003327558616949,0.5029903331424607,0.5597766520732315,0.6433896091005236,0.6978409030215166,Carcharhinus falciformis,26
27,0.6297631846367948,0.5038862876183874,0.5784159304708538,0.6823732593429038,0.7474830195190818,Carcharhinus falciformis,27
28,0.6589978283133873,0.5047822171002894,0.596532530356095,0.7193887946679983,0.7907657095485966,Carcharhinus falciformis,28
29,0.6873687555975879,0.5056781158229704,0.6146207279443988,0.7537435155297023,0.829276234122255,Carcharhinus falciformis,29
30,0.7136508080260171,0.5065739780220272,0.6317012778275617,0.7842427366498123,0.8617528761342755,Carcharhinus falciformis,30
31,0.7385443534875965,0.5074706675777618,0.6486262989299031,0.8131098496614806,0.8888151429650947,Carcharhinus falciformis,31
32,0.7623846434268007,0.508373101647827,0.6653903818908763,0.838783922043538,0.9113453636423651,Carcharhinus falciformis,32
33,0.7841754401478196,0.5092754811623371,0.6818066501780266,0.861285024708506,0.9295883567222937,Carcharhinus falciformis,33
34,0.8048121230520384,0.5101778002443065,0.6979872377803145,0.8811762265593047,0.944067137550361,Carcharhinus falciformis,34
35,0.823779484114066,0.5110800530183244,0.7137326651159991,0.8981973312489124,0.9560345810033793,Carcharhinus falciformis,35
36,0.8412753650709193,0.5119822336107077,0.7290884771309805,0.9134978733020421,0.965484285202755,Carcharhinus falciformis,36
37,0.8569533259062865,0.5128843361496542,0.7435468714053615,0.9267107420051451,0.9730128020711057,Carcharhinus falciformis,37
38,0.8720086801243545,0.513786354765395,0.7576582580135328,0.9380929310165655,0.9787087483685395,Carcharhinus falciformis,38
39,0.885353034003653,0.5146882835903472,0.7708654779585569,0.9475106030335059,0.9833963520342356,Carcharhinus falciformis,39
40,0.8974051945341321,0.5155901167592664,0.7840767469619325,0.9555152253606838,0.987027608404518,Carcharhinus falciformis,40
41,0.9083447236149382,0.5164918484093992,0.7969297122690591,0.9623983835717886,0.9898670152315531,Carcharhinus falciformis,41
42,0.9184824322449558,0.5173934726806355,0.80882920323277,0.9682715361191069,0.9920697429245707,Carcharhinus falciformis,42
43,0.9276581606484307,0.5182949837156606,0.8201379329166383,0.9732522188628523,0.9937824163616303,Carcharhinus falciformis,43
44,0.9357100991262854,0.5191963756601069,0.8309060568443997,0.977469432514835,0.9951569125927565,Carcharhinus falciformis,44
45,0.9429209673991118,0.520097642662706,0.8411543665658139,0.9810254956214006,0.9962480587949665,Carcharhinus falciformis,45
46,0.9493668159108053,0.52099877887544,0.8508930142478582,0.9840305522086787,0.9970786593084152,Carcharhinus falciformis,46
47,0.9551193907449066,0.5218997784536935,0.8601627876879921,0.9866102935295112,0.997724139666864,Carcharhinus falciformis,47
48,0.9602387977808777,0.5228006355564044,0.8690051580153281,0.9887221202299429,0.9982268734347725,Carcharhinus falciformis,48
49,0.96478471478492,0.5237013443462151,0.8774422812146023,0.9905440463224549,0.998618700747608,Carcharhinus falciformis,49
0,2.487199194552498e-05,1.6360086549761211e-06,9.021895017999913e-06,6.903887736376597e-05,0.0002682283756161035,Carcharhinus amboinensis,0
1,6.368266448083956e-05,5.332189919401809e-06,2.524133936641358e-05,0.0001624927855384977,0.0005619877262584667,Carcharhinus amboinensis,1
2,0.00016331142045072003,1.741348384750946e-05,7.138084904460224e-05,0.0003812786391842426,0.0011772075290677922,Carcharhinus amboinensis,2
3,0.00042000014707914814,5.687610326416959e-05,0.0002003158516996364,0.0008960770168026277,0.0024515840932752275,Carcharhinus amboinensis,3
4,0.0010788027188539458,0.0001852555104568225,0.0005560780356690526,0.0020908555118781995,0.0051261774536416485,Carcharhinus amboinensis,4
5,0.0027645441117177894,0.0006180098419835956,0.001565500479324561,0.0049029984032687435,0.010577220799161272,Carcharhinus amboinensis,5
6,0.007083297510670574,0.0020483555585520275,0.00436301452946185,0.01144451021189165,0.02179813729400381,Carcharhinus amboinensis,6
7,0.017907204206963706,0.006576619643581167,0.012131921074111335,0.026330789677719194,0.04439889685932669,Carcharhinus amboinensis,7
8,0.04485259452016203,0.02090742036150892,0.033095396129383114,0.059660595178819095,0.08826860784951227,Carcharhinus amboinensis,8
9,0.1078587079901951,0.06408331235346623,0.08700945359804345,0.12970582193540794,0.16984073698745955,Carcharhinus amboinensis,9
10,0.23809861639818186,0.1756978762514383,0.21072723740255322,0.26246756673497884,0.3025958584078293,Carcharhinus amboinensis,10
11,0.44252547703395984,0.37778147849991983,0.41950273617630396,0.4656055307691731,0.5017118598647976,Carcharhinus amboinensis,11
12,0.6677575044239781,0.6070846898921752,0.6419917138514275,0.6956046963162215,0.7375131557719639,Carcharhinus amboinensis,12
13,0.8375957686609561,0.7700467721964733,0.8113877342804162,0.8629898592857557,0.8970067322370735,Carcharhinus amboinensis,13
14,0.9296699763766654,0.8770847199005578,0.9110501521621037,0.9463104479564246,0.9653683434943412,Carcharhinus amboinensis,14
15,0.9714967263336671,0.9373015456363916,0.9606334687066298,0.979972107199472,0.9890839674375507,Carcharhinus amboinensis,15
16,0.9886367034833673,0.9690057767143934,0.982907639187595,0.9927611372652212,0.9965473951481619,Carcharhinus amboinensis,16
17,0.9955473488886065,0.9849147904251347,0.9927228784488051,0.9974000797695377,0.9989424063056337,Carcharhinus amboinensis,17
18,0.9982622615843784,0.9927206569469188,0.996906278369307,0.999063367387774,0.9996836115021118,Carcharhinus amboinensis,18
19,0.9993250975021672,0.9964621814232422,0.9986954506282191,0.9996663720673928,0.9999068873787959,Carcharhinus amboinensis,19
20,0.9997381384039243,0.9982891511842152,0.999436984106574,0.9998809931728921,0.9999715319049017,Carcharhinus amboinensis,20
21,0.9998980045613289,0.9991764510659581,0.9997604471360859,0.999957105135613,0.9999910069057392,Carcharhinus amboinensis,21
22,0.9999605242558054,0.9996035426310975,0.9998982259486363,0.9999848401123355,0.9999971479539272,Carcharhinus amboinensis,22
